"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Emergency Brownies","5","Courtney L.","01/13/2023","Really works!","These are so yummy!! And they really work. After eating one brownie I could tell a difference in a matter of a day!",false,"0","0"
"Emergency Brownies","4","Taylor S.","01/13/2023","Pretty good!","I've been a customer since 2015 the first time I got these they worked awesome for me and this time around they were not a disappointment. My milk was fattier and while it didn't help my supply increase it was able to keep it stable as I was having to take steroids. Super thankful for this product",false,"0","0"
"Emergency Brownies","5","Alejandra P.D.","01/13/2023","These are my life savers","When I had my baby I'd see these ads online and I always thought that these kinds of things were not real, until a friend of my sister's recommended these to me and I tried them. I was almost immediately proven wrong and I was happy about. Now, whenever I'm in a pinch, and my supply drops because I have been so tired and had to drop my middle of the night pumping sessions so I can sleep a little, these are my go-to. They work. I'm so thankful for Milky Mama and for my sister's friend who recommended them to me.",true,"0","0"
"Lactation Brownies","5","candie h.","01/13/2023","love the brownies","they worked wish it did take so long to get them buy the time i got them and they started to work i figured out i should have order the day i got them in order to be able to have one every day so now down to using them two day and then wanting two days that way i can use them longer as it cost 20 for a box and then 12 in shipping thats 32 for not even two weeks",false,"0","0"
"Lactation Brownies","5","Autumn W.","01/13/2023","Can't live without","Definitely saw an increase in milk and milk quality, my milk was more creamy and fatty. Definitely have a glass of milk with it",false,"0","0"
"Lactation Brownies","3","Kia G.","01/13/2023","Brownies","I did not notice a big difference in mild production with these brownies however, I suppose they possibly helped me maintain my supply since I began my period when I began to eat them. They are good, but I prefer other products that they sell for milk production compared to this one.",false,"0","0"
"N/A","5","Shakeria M.","01/13/2023","Milky melon","The drink mix for the melon drink was pretty good. I like the lemonade mix as well. I had that from a previous purchase.",false,"0","0"
"Emergency Brownies","5","Robyn D.","01/13/2023","On point","They worked immediately!",false,"0","0"
"Emergency Brownies","5","Karrie B.","01/13/2023","These increase your milk for sure","Im four weeks pp. I tried these with my first baby and I noticed a big increase with my supply. Now, with my second, these brownies are keeping my supply up 24/7. I dont pump. I feed every two hours, sometimes every hour.",false,"0","0"
"Emergency Brownies","5","Bridget S.","01/13/2023","Delicious!","These brownies taste like regular, delicious, fudgy brownies! My husband even tasted it and was so jealous! And they work, too!!",true,"0","0"
"Emergency Brownies","2","Tiffany H.","01/13/2023","Didn't work","It didn't help me at all.",false,"1","0"
"Salted Caramel Lactation Cookies","3","Mimi H.","01/13/2023","Lactation cookies","These cookies are tasty but dont really help my supply as much",true,"0","0"
"Milky Melon - 7 Pack","4","Bri-yanna B.","01/13/2023","Great milk maker!","Good taste and I definitely saw a significant increase in milk production. This drink twice a day doubled my production each pump! I pump 3x a day and latch 2x and I was able to satisfy my baby breastfeeding 2 hours after a pump where Id usually have to supplement after latching.",true,"0","0"
"Lady Leche","5","Sierra M.","01/13/2023","Amazing!","I love it. It does exactly what I need it to. I have no problem keeping up with my daughter's milk needs!",false,"0","0"
"Lady Leche","5","Ashley K.","01/13/2023","Love it","I love the flavor, I notice when pumping im getting more compare to when I didn't take it. But everyone is different so I always tell myself to not try to compare myself to others",false,"0","0"
"Emergency Brownies","5","Afshan H.","01/13/2023","Delicious and they work!","So delicious and they work! Immediately noticed an increase in milk supply. Baby is happy too. A must for breastfeeding mamas!",false,"0","0"
"Emergency Brownies","5","Emily L.","01/13/2023","Delicious and effective.","Delicious and moist. And definitely increased my milk production.",false,"0","0"
"Emergency Brownies","4","Stephanie H.","01/13/2023","Too Long","The products themselves are absolutely delicious! The brownies were so, so good; however, the product took entirely too long to be shipped. It was almost a month before I even got a notification that they were shipped and about another week after that, that they were delivered.",false,"0","0"
"Emergency Brownies","5","LaCretia O.","01/13/2023","Milk supply help","I love the emergency brownies as they have been helping me produce more breastmilk for my little one; as my milk production has been struggling.",false,"0","0"
"Emergency Brownies","5","Shantell s.","01/13/2023","Must have!","I ordered these after spending a day away from my baby for the first time in 3 months. Going back to work. My supply quickly dropped. I ordered these and they came quickly. After a couple days my supply went back up and baby stopped fussing from the lack of supply.",true,"0","0"
"Lactation Brownies","5","Alex I.","01/13/2023","Brownies were great - wish shipping were free","They were great. Tasty. Not sure if it did anything regarding milk, Im pretty low regardless.",false,"0","0"
"Lactation Brownies","5","Brittney H.","01/13/2023","Love them","I absolutely love the brownies. They taste great and help me produce like crazy. I stopped eating them for a while and saw the decline in my production. I am ready to order my next couple of boxes.",true,"0","0"
"Lactation Brownies","5","Kevin M.","01/13/2023","Satisfied","It was great thank you",true,"0","0"
"Pumping Queen","5","Giselle S.","01/13/2023","Not recommending","Product made me nauseous and gave me an upset stomach ,waste of money as I only used it for two days",false,"0","0"
"Emergency Brownies","3","Shakeria M.","01/13/2023","Emergency Brownies and drink","I've had emergency brownies before and this time I felt they were hard and dry. Before they were moist and chocolate-y. This time I wondered if they were old. Not pleasant at all this time around.",false,"0","0"
"Salted Caramel Lactation Cookies","5","DVonia O.","01/13/2023","Tasty & Effective","These tasted sooo good and definitely helped with my supply. I went from pumping 1-2 oz to getting 3-4 oz after eating these for only a couple of days. If I werent limited to 2 a day, Im sure I wouldve finished the box a lot sooner",false,"0","0"
"Pumpin' Punch - 7 Pack","5","Bri-yanna B.","01/13/2023","My favorite!","My absolute favorite of the drink mixes! The taste is like true fruit punch with just enough sweetness. Absolutely refreshing and delicious, but also helped significantly increase my milk production. I wasnt filling up fast enough after feedings but with these I feel almost engorged after 2 hours.",true,"0","0"
"Milky Melon - 7 Pack","3","Kasandra","01/13/2023","Ingredients","I wish I wouldve read the ingredients before purchasing. My mistake. Id rather eat my sugar than drink it. I tried 1 packet and it was good but I couldnt get over the fact of how much sugar it had. Not sure if it actually does help supply because I couldnt get myself to drink any more.",false,"0","0"
"Emergency Brownies","3","Mecheliz S.A.","01/13/2023","Delicious","Delicious. Perfect snack.
Not sure if there is any difference from regular brownies vs emergency ones.",true,"0","0"
"Emergency Brownies","5","Heidi G.","01/13/2023","Brownies","The brownies tasted great, unfortunately for me they didnt help boost my supply. I had a great supply for about 2 1/2 months postpartum and then around that time I got my period back. After that my supply continued to deplete. I do feel that the milky mama products slowed the progression of my decreasing milk supply, but didnt bring it back to where I originally started. I know these products work really well for people, but regretfully not me.",false,"0","0"
"Emergency Brownies","3","Brooklyn T.","01/13/2023","No change in supply","They tasted delicious but they didnt work for me",false,"0","0"
"Emergency Brownies","5","Ashley K.","01/13/2023","Love chocolate","It hit my chocolate spot when craving chocolate, it's really good also helps with the boost",false,"0","0"
