"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Lady Leche","5","Candace F.","11/01/2022","Lady Leche","It has been going good!",false,"0","0"
"Emergency Brownies","3","Karelin R.","11/01/2022","Didnt work this time around","I ordered more emergency brownies as a just in case since they worked so well for me the first time around. I got covid and being sick dried me up. So I started eating the emergency brownies and its not doing anything for me this time around ?",false,"0","0"
"Emergency Brownies","5","Amanda C.","10/31/2022","No Title","These work well.. I have had them before.ni and always struggled with milk supply and wanting to know my baby was getting plenty. These boost and also give some energy. They are delicious.. I would highly recommend.",false,"0","0"
"Emergency Brownies","5","Sara P.","10/31/2022","Really work","I was skeptical and I thought if they dont work its a good excuse to eat brownies. But they really work. Dont expect a miracle though. I usually get an oz pumping after feeding my baby, now I get 2. But that is double what I was getting and my freezer is building because of that.",false,"0","0"
"Emergency Brownies","5","nikki O.","10/31/2022","??????????","Lady Leche is amazing and works very quickly. I woke up in the middle of the night leaking. SO happy!
The flavor is super yummy",false,"0","0"
"Emergency Brownies","5","nikki O.","10/31/2022","??????????","First offThe taste is absolutely AMAZING! Secondly, This product truly works wonders & does NOT upset my babies tummy.",false,"0","0"
"Emergency Brownies","2","jessica a.","10/31/2022","Brownies","Honestly I was excited about trying these because its very important for me to get my supply back up until my baby is at least 1 but the brownies were very dry and didnt taste the best but of course I know they will not taste like regular brownies but they were very dry and hard for me to eat.",false,"0","0"
"Emergency Brownies","5","Dezare L.","10/31/2022","Oh they work!","I ordered the emergency brownies because my supply seemed like it was on the low side and I wanted to continue pumping between feeds since Im going back to work soon. I went from pumping 2.5-3oz to 5oz and thats without completely emptying out.",false,"0","0"
"Mini Milky Sampler Pack","4","Shannon F.","10/31/2022","Milky Mama","I love the taste of the cookies. They did help produce more milk and love the watermelon juice.",false,"0","0"
"Lady Leche","5","Amber B.","10/31/2022","Love it","I was nervous about how this would taste but it tasted good and dissolved almost instantly under my tongue. My milk production has seemed better and my milk has seemed better quality sense using this product along with the brownies.",false,"0","0"
"Emergency Brownies","5","Jecelin M.","10/31/2022","Miracle Brownies","I love these brownies . I just had me second child after ten years & with such an age gap there are alot of things that are new to me. With my second child I have struggled with latching causing me to stress and a decrease in my milk supply very early on . I was skeptical about these brownies but after the 6 day I did notice a difference in the amount I pumped and the consistency . Now I want to make these products part of my everyday diet along with teas and pumping to maintain my supply . Its also a plus that the brownies taste great ! Thank you Milky Mama",false,"0","0"
"Lactation Brownies","5","Kirbie B.","10/31/2022","They really work!","I love these brownies!! I warm them in microwave for 20 seconds and they taste so good!! They really do work! I went from pumping 1 bag a day to pumping 4-5 bags a day!",false,"0","0"
"Lady Leche","5","Janelle D.","10/31/2022","Love it","It's been helpful. I no longer worry if I'm making enough because the milk in storing in the freezer is enough for baby to go visit grandparents and not have to have any formala she wouldn't drink wasted",false,"0","0"
"Lady Leche","5","Cierra L.","10/31/2022","A first time breastfeeding mama..","After doing tons and tons of research trying to find the best product out there to help with my breastfeeding struggles as a first time breastfeeding mama, everything kept leading me back to Milky Mama! I took the free quiz and ended up ordering the Lady Leche.. it came in very quickly and I immediately began consuming the product, as directed. I am now 8 days into using the product & I can tell a MAJOR difference.. I noticed a difference after 2 days.. My milk is way more creamier, my refill is more consistent, my letdown has improved and become more frequent during/before feedings. I am overall very very VERY happy with my order. I will be ordering another bottle asap along with some other goodies. Thank you Milky Mama for helping ease my worries and giving me a peace of mind while I tackle this journey with my little one.",false,"0","0"
"Emergency Brownies","5","Vanessa S.","10/31/2022","Best brownies ever!","I love the emergency brownies, they have given me about 10-15oz more per day!!!",false,"0","0"
"Emergency Brownies","5","Summer W.","10/31/2022","Wonderful!","Unexpectedly, I started my cycle while still breastfeeding and I could tell my supply took a plunge. These came in so quickly after I ordered and they have worked like a dream! They actually taste good, too. My supply is back to normal and I don't have to supplement for the time being. I am keeping these on standby in my freezer in case it happens again. Thank goodness for these brownies!",false,"0","0"
"Emergency Brownies","1","Sara L.","10/31/2022","Had High Hopes..","Unfortunately this product did nothing for me. The brownies do taste good but my supply did not change. I thought Id give these a try since I was dealing with stress due to starting up work and my supply was lessening. I was really hoping they worked!",false,"0","0"
"Lady Leche","4","Juliua M.","10/31/2022","Helpful","Good !",false,"0","0"
"Lady Leche","5","Nicole","10/31/2022","??????????","Im amazed with how well this product works! I dont exaggerate when I say within 24 hours your milk supply will increase. And if doesnt hurt my babies tummy.",false,"0","0"
"Lady Leche","5","Kirbie B.","10/31/2022","Life saver!","This has been a life saver for me! I was getting so stressed out about not producing a lot of milk which was only making it worse. So I decided to try Lady Leche along with both Emergency brownies and also purchased lactation brownies. Within a week I started noticing a difference! I went from 1 bag a day in the fridge to now currently have 10 bags in fridge!! Getting ready to start freezing it! I eat a brownie and Lady Leche every morning Super happy with results and brownies taste so good!",true,"0","0"
"Emergency Brownies","5","Jamie R.","10/31/2022","Amazed","Took about 24 hours or so but definitely more milk and did look a little more creamy definitely something I'll be buying again",false,"0","0"
"Emergency Brownies","5","Janelle D.","10/31/2022","I should have ordered earlier ??","They arrived within the delivery dates I was given. They're delicious and the packaging is so custom I love it. It's nice to have a dessert treat that my children and husband won't get into. It's been almost a decade since my last breastfeeding adventure. I wish I'd had these then. I'm not a very big person and didn't gain much weight during the pregnancy. I was worried about being able to make enough milk for my baby and not having to supplement like I did with my son. He was a much bigger baby than the one I have now. Until the milky mama products I've been making enough to keep her content and nothing left to store for her to be able to go to grandmas for an afternoon , baby absolutely will not take formula. After the milky mama I now have enough to feed and store so she can go visit and I can do things with my other kids away from the house. Or they can help me with her and I get other things done and get back to her with no guilt about what she ate or didn't eat. Thank you. I'm already waiting for my next order.",true,"0","0"
"Lady Leche","5","Cierra L.","10/31/2022","A first time breastfeeding mama..","After doing tons and tons of research trying to find the best product out there to help with my breastfeeding struggles as a first time breastfeeding mama, everything kept leading me back to Milky Mama! I took the free quiz and ended up ordering the Lady Leche.. it came in very quickly and I immediately began consuming the product, as directed. I am now 8 days into using the product & I can tell a MAJOR difference.. I noticed a difference after 2 days.. My milk is way more creamier, my refill is more consistent, my letdown has improved and become more frequent during/before feedings. I am overall very very VERY happy with my order. I will be ordering another bottle asap along with some other goodies. Thank you Milky Mama for helping ease my worries and giving me a peace of mind while I tackle this journey with my little one.",false,"0","0"
